Hyperparameters:
output_dir: Nouvelle_version/MAML/output/SimpleNN/test
n_way: 10
k_spt: 10
k_qry: 15
num_classes: 20
num_elements_per_class: 35
perc_training_set: 0.7
task_num: 10
epochs: 500
meta_lr: 0.0005
model_class: ConvNet_Sans_Dropout
seed: 1
inner_opt_train_lr: 0.001
inner_opt_test_lr: 0.01
n_inner_iter: 1

Accuracy Results:
Epoch 0.0: Train Accuracy = 13.67%, Test Accuracy = 14.27%
Epoch 55.5: Train Accuracy = 11.73%, Test Accuracy = 14.93%
Epoch 56.0: Train Accuracy = 11.20%, Test Accuracy = 10.07%
Epoch 57: Train Accuracy = 16.87%, Test Accuracy = 9.33%
Epoch 57.5: Train Accuracy = 10.07%, Test Accuracy = 15.00%
Epoch 58.0: Train Accuracy = 10.67%, Test Accuracy = 9.27%
Epoch 59: Train Accuracy = 17.00%, Test Accuracy = 10.93%
Epoch 59.5: Train Accuracy = 10.20%, Test Accuracy = 14.53%
Epoch 60.0: Train Accuracy = 11.80%, Test Accuracy = 10.60%
Epoch 61: Train Accuracy = 13.93%, Test Accuracy = 11.47%
Epoch 61.5: Train Accuracy = 10.73%, Test Accuracy = 15.60%
Epoch 62.0: Train Accuracy = 9.60%, Test Accuracy = 11.20%
Epoch 63: Train Accuracy = 14.67%, Test Accuracy = 10.40%
Epoch 63.5: Train Accuracy = 10.40%, Test Accuracy = 15.87%
Epoch 64.0: Train Accuracy = 10.13%, Test Accuracy = 11.13%
Epoch 65: Train Accuracy = 15.00%, Test Accuracy = 10.33%
Epoch 65.5: Train Accuracy = 10.33%, Test Accuracy = 14.67%
Epoch 66.0: Train Accuracy = 10.33%, Test Accuracy = 9.93%
Epoch 67: Train Accuracy = 14.13%, Test Accuracy = 10.33%
Epoch 67.5: Train Accuracy = 11.47%, Test Accuracy = 16.00%
Epoch 68.0: Train Accuracy = 10.67%, Test Accuracy = 10.13%
Epoch 69: Train Accuracy = 14.07%, Test Accuracy = 9.60%
Epoch 69.5: Train Accuracy = 10.47%, Test Accuracy = 14.53%
Epoch 70.0: Train Accuracy = 9.93%, Test Accuracy = 10.60%
Epoch 71: Train Accuracy = 15.53%, Test Accuracy = 10.47%
Epoch 71.5: Train Accuracy = 9.47%, Test Accuracy = 13.33%
Epoch 72.0: Train Accuracy = 10.87%, Test Accuracy = 10.13%
Epoch 73: Train Accuracy = 13.73%, Test Accuracy = 9.93%
Epoch 73.5: Train Accuracy = 10.87%, Test Accuracy = 15.93%
Epoch 74.0: Train Accuracy = 10.13%, Test Accuracy = 10.33%
Epoch 75: Train Accuracy = 13.67%, Test Accuracy = 9.87%
Epoch 75.5: Train Accuracy = 10.20%, Test Accuracy = 15.53%
Epoch 76.0: Train Accuracy = 10.53%, Test Accuracy = 10.27%
Epoch 77: Train Accuracy = 14.07%, Test Accuracy = 10.47%
Epoch 77.5: Train Accuracy = 10.40%, Test Accuracy = 16.47%
Epoch 78.0: Train Accuracy = 10.33%, Test Accuracy = 10.00%
Epoch 79: Train Accuracy = 15.13%, Test Accuracy = 10.80%
Epoch 79.5: Train Accuracy = 9.67%, Test Accuracy = 16.27%
Epoch 80.0: Train Accuracy = 10.20%, Test Accuracy = 9.67%
Epoch 81: Train Accuracy = 13.87%, Test Accuracy = 9.47%
Epoch 81.5: Train Accuracy = 11.07%, Test Accuracy = 14.27%
Epoch 82.0: Train Accuracy = 9.60%, Test Accuracy = 8.73%
Epoch 83: Train Accuracy = 13.87%, Test Accuracy = 10.87%
Epoch 83.5: Train Accuracy = 10.73%, Test Accuracy = 13.87%
Epoch 84.0: Train Accuracy = 10.13%, Test Accuracy = 10.47%
Epoch 85: Train Accuracy = 15.60%, Test Accuracy = 10.13%
Epoch 85.5: Train Accuracy = 10.13%, Test Accuracy = 16.00%
Epoch 86.0: Train Accuracy = 8.60%, Test Accuracy = 9.73%
Epoch 87: Train Accuracy = 14.60%, Test Accuracy = 9.93%
Epoch 87.5: Train Accuracy = 10.07%, Test Accuracy = 13.93%
Epoch 88.0: Train Accuracy = 10.67%, Test Accuracy = 10.13%
Epoch 89: Train Accuracy = 13.13%, Test Accuracy = 9.80%
Epoch 89.5: Train Accuracy = 10.07%, Test Accuracy = 14.00%
Epoch 90.0: Train Accuracy = 10.60%, Test Accuracy = 10.20%
Epoch 91: Train Accuracy = 16.73%, Test Accuracy = 10.73%
Epoch 91.5: Train Accuracy = 10.40%, Test Accuracy = 13.80%
Epoch 92.0: Train Accuracy = 9.73%, Test Accuracy = 10.00%
Epoch 93: Train Accuracy = 14.73%, Test Accuracy = 10.80%
Epoch 93.5: Train Accuracy = 9.40%, Test Accuracy = 11.80%
Epoch 94.0: Train Accuracy = 11.07%, Test Accuracy = 11.47%
Epoch 95: Train Accuracy = 12.60%, Test Accuracy = 10.07%
Epoch 95.5: Train Accuracy = 9.53%, Test Accuracy = 15.73%
Epoch 96.0: Train Accuracy = 10.60%, Test Accuracy = 9.87%
Epoch 97: Train Accuracy = 12.40%, Test Accuracy = 10.07%
Epoch 97.5: Train Accuracy = 9.80%, Test Accuracy = 13.13%
Epoch 98.0: Train Accuracy = 10.60%, Test Accuracy = 10.07%
Epoch 99: Train Accuracy = 17.40%, Test Accuracy = 9.73%
Epoch 99.5: Train Accuracy = 9.40%, Test Accuracy = 14.00%
Epoch 100.0: Train Accuracy = 10.20%, Test Accuracy = 10.00%
Epoch 101: Train Accuracy = 12.07%, Test Accuracy = 10.13%
Epoch 101.5: Train Accuracy = 10.53%, Test Accuracy = 13.73%
Epoch 102.0: Train Accuracy = 11.13%, Test Accuracy = 10.67%
Epoch 103: Train Accuracy = 12.80%, Test Accuracy = 10.60%
Epoch 103.5: Train Accuracy = 9.80%, Test Accuracy = 15.73%
Epoch 104.0: Train Accuracy = 10.33%, Test Accuracy = 10.13%
Epoch 105: Train Accuracy = 14.60%, Test Accuracy = 9.53%
Epoch 105.5: Train Accuracy = 9.80%, Test Accuracy = 15.07%
Epoch 106.0: Train Accuracy = 9.87%, Test Accuracy = 9.93%
Epoch 107: Train Accuracy = 15.33%, Test Accuracy = 10.40%
Epoch 107.5: Train Accuracy = 10.40%, Test Accuracy = 13.73%
Epoch 108.0: Train Accuracy = 10.13%, Test Accuracy = 10.33%
Epoch 109: Train Accuracy = 13.40%, Test Accuracy = 10.47%
Epoch 109.5: Train Accuracy = 9.33%, Test Accuracy = 13.93%
Epoch 110.0: Train Accuracy = 9.73%, Test Accuracy = 11.00%
Epoch 111: Train Accuracy = 13.20%, Test Accuracy = 10.67%
Epoch 111.5: Train Accuracy = 9.93%, Test Accuracy = 12.00%
Epoch 112.0: Train Accuracy = 10.20%, Test Accuracy = 11.80%
Epoch 113: Train Accuracy = 14.67%, Test Accuracy = 9.20%
Epoch 113.5: Train Accuracy = 10.00%, Test Accuracy = 13.53%
Epoch 114.0: Train Accuracy = 10.00%, Test Accuracy = 10.20%
Epoch 115: Train Accuracy = 12.40%, Test Accuracy = 11.00%
Epoch 115.5: Train Accuracy = 9.53%, Test Accuracy = 13.00%
Epoch 116.0: Train Accuracy = 9.67%, Test Accuracy = 9.40%
Epoch 117: Train Accuracy = 14.67%, Test Accuracy = 9.53%
Epoch 117.5: Train Accuracy = 9.13%, Test Accuracy = 14.27%
Epoch 118.0: Train Accuracy = 10.47%, Test Accuracy = 10.27%
Epoch 119: Train Accuracy = 14.20%, Test Accuracy = 10.07%
Epoch 119.5: Train Accuracy = 10.20%, Test Accuracy = 11.60%
Epoch 120.0: Train Accuracy = 10.33%, Test Accuracy = 10.33%
Epoch 121: Train Accuracy = 14.73%, Test Accuracy = 10.20%
Epoch 121.5: Train Accuracy = 9.20%, Test Accuracy = 13.73%
Epoch 122.0: Train Accuracy = 10.53%, Test Accuracy = 11.00%
Epoch 123: Train Accuracy = 11.60%, Test Accuracy = 10.00%
Epoch 123.5: Train Accuracy = 10.40%, Test Accuracy = 13.07%
Epoch 124.0: Train Accuracy = 10.07%, Test Accuracy = 10.53%
Epoch 125: Train Accuracy = 13.13%, Test Accuracy = 10.67%
Epoch 125.5: Train Accuracy = 9.40%, Test Accuracy = 11.87%
Epoch 126.0: Train Accuracy = 10.00%, Test Accuracy = 10.80%
Epoch 127: Train Accuracy = 14.33%, Test Accuracy = 10.13%
Epoch 127.5: Train Accuracy = 10.80%, Test Accuracy = 12.47%
Epoch 128.0: Train Accuracy = 10.93%, Test Accuracy = 10.27%
Epoch 129: Train Accuracy = 14.13%, Test Accuracy = 10.73%
Epoch 129.5: Train Accuracy = 10.13%, Test Accuracy = 11.33%
Epoch 130.0: Train Accuracy = 10.53%, Test Accuracy = 10.20%
Epoch 131: Train Accuracy = 12.67%, Test Accuracy = 10.33%
Epoch 131.5: Train Accuracy = 9.33%, Test Accuracy = 14.60%
Epoch 132.0: Train Accuracy = 9.20%, Test Accuracy = 9.67%
Epoch 133: Train Accuracy = 13.40%, Test Accuracy = 10.80%
Epoch 133.5: Train Accuracy = 9.20%, Test Accuracy = 13.07%
Epoch 134.0: Train Accuracy = 10.67%, Test Accuracy = 10.67%
Epoch 135: Train Accuracy = 12.67%, Test Accuracy = 9.60%
Epoch 135.5: Train Accuracy = 9.87%, Test Accuracy = 11.53%
Epoch 136.0: Train Accuracy = 10.20%, Test Accuracy = 10.27%
Epoch 137: Train Accuracy = 12.80%, Test Accuracy = 9.67%
Epoch 137.5: Train Accuracy = 10.47%, Test Accuracy = 13.20%
Epoch 138.0: Train Accuracy = 10.60%, Test Accuracy = 10.87%
Epoch 139: Train Accuracy = 12.60%, Test Accuracy = 10.73%
Epoch 139.5: Train Accuracy = 10.07%, Test Accuracy = 11.47%
Epoch 140.0: Train Accuracy = 10.27%, Test Accuracy = 10.33%
Epoch 141: Train Accuracy = 11.40%, Test Accuracy = 9.93%
Epoch 141.5: Train Accuracy = 10.40%, Test Accuracy = 12.53%
Epoch 142.0: Train Accuracy = 10.47%, Test Accuracy = 10.47%
Epoch 143: Train Accuracy = 13.27%, Test Accuracy = 9.93%
Epoch 143.5: Train Accuracy = 11.07%, Test Accuracy = 14.00%
Epoch 144.0: Train Accuracy = 11.07%, Test Accuracy = 11.33%
Epoch 145: Train Accuracy = 13.20%, Test Accuracy = 9.33%
Epoch 145.5: Train Accuracy = 10.47%, Test Accuracy = 11.73%
Epoch 146.0: Train Accuracy = 10.00%, Test Accuracy = 10.27%
Epoch 147: Train Accuracy = 13.47%, Test Accuracy = 9.80%
Epoch 147.5: Train Accuracy = 10.13%, Test Accuracy = 13.60%
Epoch 148.0: Train Accuracy = 10.07%, Test Accuracy = 10.07%
Epoch 149: Train Accuracy = 14.53%, Test Accuracy = 10.20%
Epoch 149.5: Train Accuracy = 9.73%, Test Accuracy = 13.67%
Epoch 150.0: Train Accuracy = 10.00%, Test Accuracy = 10.67%
Epoch 151: Train Accuracy = 11.73%, Test Accuracy = 10.00%
Epoch 151.5: Train Accuracy = 10.73%, Test Accuracy = 12.87%
Epoch 152.0: Train Accuracy = 10.20%, Test Accuracy = 10.33%
Epoch 153: Train Accuracy = 12.00%, Test Accuracy = 10.20%
Epoch 153.5: Train Accuracy = 10.33%, Test Accuracy = 12.93%
Epoch 154.0: Train Accuracy = 9.40%, Test Accuracy = 10.53%
Epoch 155: Train Accuracy = 14.73%, Test Accuracy = 10.40%
Epoch 155.5: Train Accuracy = 9.87%, Test Accuracy = 12.60%
Epoch 156.0: Train Accuracy = 10.80%, Test Accuracy = 11.00%
Epoch 157: Train Accuracy = 14.47%, Test Accuracy = 10.73%
Epoch 157.5: Train Accuracy = 11.33%, Test Accuracy = 13.20%
Epoch 158.0: Train Accuracy = 10.40%, Test Accuracy = 9.47%
Epoch 159: Train Accuracy = 12.80%, Test Accuracy = 10.73%
Epoch 159.5: Train Accuracy = 10.00%, Test Accuracy = 13.27%
Epoch 160.0: Train Accuracy = 10.20%, Test Accuracy = 9.67%
Epoch 161: Train Accuracy = 12.73%, Test Accuracy = 10.40%
Epoch 161.5: Train Accuracy = 10.53%, Test Accuracy = 12.47%
Epoch 162.0: Train Accuracy = 10.00%, Test Accuracy = 10.40%
Epoch 163: Train Accuracy = 12.40%, Test Accuracy = 10.13%
Epoch 163.5: Train Accuracy = 10.20%, Test Accuracy = 13.53%
Epoch 164.0: Train Accuracy = 9.80%, Test Accuracy = 10.07%
Epoch 165: Train Accuracy = 12.73%, Test Accuracy = 9.73%
Epoch 165.5: Train Accuracy = 10.93%, Test Accuracy = 13.20%
Epoch 166.0: Train Accuracy = 9.40%, Test Accuracy = 10.47%
Epoch 167: Train Accuracy = 11.93%, Test Accuracy = 9.67%
Epoch 167.5: Train Accuracy = 9.53%, Test Accuracy = 12.60%
Epoch 168.0: Train Accuracy = 10.00%, Test Accuracy = 9.80%
Epoch 169: Train Accuracy = 12.93%, Test Accuracy = 9.93%
Epoch 169.5: Train Accuracy = 9.87%, Test Accuracy = 13.27%
Epoch 170.0: Train Accuracy = 10.33%, Test Accuracy = 10.13%
Epoch 171: Train Accuracy = 13.60%, Test Accuracy = 9.47%
Epoch 171.5: Train Accuracy = 10.80%, Test Accuracy = 13.27%
Epoch 172.0: Train Accuracy = 9.07%, Test Accuracy = 10.33%
Epoch 173: Train Accuracy = 13.00%, Test Accuracy = 9.93%
Epoch 173.5: Train Accuracy = 9.73%, Test Accuracy = 13.93%
Epoch 174.0: Train Accuracy = 9.87%, Test Accuracy = 9.80%
Epoch 175: Train Accuracy = 12.13%, Test Accuracy = 11.00%
Epoch 175.5: Train Accuracy = 10.20%, Test Accuracy = 12.20%
Epoch 176.0: Train Accuracy = 10.40%, Test Accuracy = 9.93%
Epoch 177: Train Accuracy = 11.53%, Test Accuracy = 10.20%
Epoch 177.5: Train Accuracy = 9.80%, Test Accuracy = 12.27%
Epoch 178.0: Train Accuracy = 10.07%, Test Accuracy = 10.00%
Epoch 179: Train Accuracy = 11.07%, Test Accuracy = 9.87%
Epoch 179.5: Train Accuracy = 10.47%, Test Accuracy = 13.27%
Epoch 180.0: Train Accuracy = 9.73%, Test Accuracy = 10.07%
Epoch 181: Train Accuracy = 12.93%, Test Accuracy = 10.53%
Epoch 181.5: Train Accuracy = 10.20%, Test Accuracy = 11.80%
Epoch 182.0: Train Accuracy = 9.80%, Test Accuracy = 9.40%
Epoch 183: Train Accuracy = 12.00%, Test Accuracy = 9.47%
Epoch 183.5: Train Accuracy = 10.80%, Test Accuracy = 14.93%
Epoch 184.0: Train Accuracy = 9.67%, Test Accuracy = 10.40%
Epoch 185: Train Accuracy = 12.00%, Test Accuracy = 10.47%
Epoch 185.5: Train Accuracy = 10.07%, Test Accuracy = 11.87%
Epoch 186.0: Train Accuracy = 9.93%, Test Accuracy = 9.67%
Epoch 187: Train Accuracy = 12.93%, Test Accuracy = 10.20%
Epoch 187.5: Train Accuracy = 10.67%, Test Accuracy = 10.80%
Epoch 188.0: Train Accuracy = 10.33%, Test Accuracy = 10.47%
Epoch 189: Train Accuracy = 12.73%, Test Accuracy = 9.73%
Epoch 189.5: Train Accuracy = 10.73%, Test Accuracy = 13.47%
Epoch 190.0: Train Accuracy = 10.40%, Test Accuracy = 10.20%
Epoch 191: Train Accuracy = 13.80%, Test Accuracy = 10.27%
Epoch 191.5: Train Accuracy = 10.27%, Test Accuracy = 12.80%
Epoch 192.0: Train Accuracy = 10.53%, Test Accuracy = 10.40%
Epoch 193: Train Accuracy = 13.40%, Test Accuracy = 9.73%
Epoch 193.5: Train Accuracy = 10.47%, Test Accuracy = 12.53%
Epoch 194.0: Train Accuracy = 10.73%, Test Accuracy = 10.53%
Epoch 195: Train Accuracy = 13.27%, Test Accuracy = 9.93%
Epoch 195.5: Train Accuracy = 9.87%, Test Accuracy = 14.47%
Epoch 196.0: Train Accuracy = 9.60%, Test Accuracy = 9.93%
Epoch 197: Train Accuracy = 11.93%, Test Accuracy = 10.27%
Epoch 197.5: Train Accuracy = 10.33%, Test Accuracy = 13.00%
Epoch 198.0: Train Accuracy = 10.40%, Test Accuracy = 9.40%
Epoch 199: Train Accuracy = 12.80%, Test Accuracy = 10.67%
Epoch 199.5: Train Accuracy = 10.40%, Test Accuracy = 11.87%
Epoch 200.0: Train Accuracy = 9.93%, Test Accuracy = 10.13%
Epoch 201: Train Accuracy = 11.13%, Test Accuracy = 10.53%
Epoch 201.5: Train Accuracy = 9.47%, Test Accuracy = 10.73%
Epoch 202.0: Train Accuracy = 10.00%, Test Accuracy = 10.27%
Epoch 203: Train Accuracy = 12.33%, Test Accuracy = 9.60%
Epoch 203.5: Train Accuracy = 10.07%, Test Accuracy = 12.80%
Epoch 204.0: Train Accuracy = 10.07%, Test Accuracy = 9.87%
Epoch 205: Train Accuracy = 12.07%, Test Accuracy = 9.80%
Epoch 205.5: Train Accuracy = 9.80%, Test Accuracy = 12.60%
Epoch 206.0: Train Accuracy = 10.13%, Test Accuracy = 10.20%
Epoch 207: Train Accuracy = 12.33%, Test Accuracy = 10.40%
Epoch 207.5: Train Accuracy = 10.93%, Test Accuracy = 12.20%
Epoch 208.0: Train Accuracy = 10.13%, Test Accuracy = 10.07%
Epoch 209: Train Accuracy = 10.93%, Test Accuracy = 10.13%
Epoch 209.5: Train Accuracy = 9.60%, Test Accuracy = 11.40%
Epoch 210.0: Train Accuracy = 9.87%, Test Accuracy = 10.73%
Epoch 211: Train Accuracy = 12.53%, Test Accuracy = 9.87%
Epoch 211.5: Train Accuracy = 9.87%, Test Accuracy = 11.80%
Epoch 212.0: Train Accuracy = 10.13%, Test Accuracy = 9.80%
Epoch 213: Train Accuracy = 12.40%, Test Accuracy = 10.00%
Epoch 213.5: Train Accuracy = 10.20%, Test Accuracy = 12.60%
Epoch 214.0: Train Accuracy = 10.27%, Test Accuracy = 9.47%
Epoch 215: Train Accuracy = 11.80%, Test Accuracy = 9.33%
Epoch 215.5: Train Accuracy = 10.53%, Test Accuracy = 13.53%
Epoch 216.0: Train Accuracy = 10.33%, Test Accuracy = 10.40%
Epoch 217: Train Accuracy = 11.40%, Test Accuracy = 10.33%
Epoch 217.5: Train Accuracy = 9.93%, Test Accuracy = 12.13%
Epoch 218.0: Train Accuracy = 10.73%, Test Accuracy = 9.73%
Epoch 219: Train Accuracy = 13.53%, Test Accuracy = 10.40%
Epoch 219.5: Train Accuracy = 10.13%, Test Accuracy = 11.67%
Epoch 220.0: Train Accuracy = 10.27%, Test Accuracy = 10.47%
Epoch 221: Train Accuracy = 11.13%, Test Accuracy = 9.73%
Epoch 221.5: Train Accuracy = 9.93%, Test Accuracy = 13.20%
Epoch 222.0: Train Accuracy = 10.20%, Test Accuracy = 10.47%
Epoch 223: Train Accuracy = 10.73%, Test Accuracy = 10.33%
Epoch 223.5: Train Accuracy = 10.60%, Test Accuracy = 12.07%
Epoch 224.0: Train Accuracy = 10.67%, Test Accuracy = 10.27%
Epoch 225: Train Accuracy = 12.67%, Test Accuracy = 10.27%
Epoch 225.5: Train Accuracy = 9.93%, Test Accuracy = 11.60%
Epoch 226.0: Train Accuracy = 10.20%, Test Accuracy = 10.00%
Epoch 227: Train Accuracy = 11.33%, Test Accuracy = 10.20%
Epoch 227.5: Train Accuracy = 10.73%, Test Accuracy = 12.13%
Epoch 228.0: Train Accuracy = 10.27%, Test Accuracy = 10.20%
Epoch 229: Train Accuracy = 13.40%, Test Accuracy = 10.07%
Epoch 229.5: Train Accuracy = 9.87%, Test Accuracy = 13.07%
Epoch 230.0: Train Accuracy = 10.20%, Test Accuracy = 10.40%
Epoch 231: Train Accuracy = 11.07%, Test Accuracy = 10.27%
Epoch 231.5: Train Accuracy = 10.40%, Test Accuracy = 11.00%
Epoch 232.0: Train Accuracy = 10.20%, Test Accuracy = 10.33%
Epoch 233: Train Accuracy = 9.80%, Test Accuracy = 10.27%
Epoch 233.5: Train Accuracy = 9.80%, Test Accuracy = 13.13%
Epoch 234.0: Train Accuracy = 9.93%, Test Accuracy = 9.80%
Epoch 235: Train Accuracy = 12.87%, Test Accuracy = 9.87%
Epoch 235.5: Train Accuracy = 10.20%, Test Accuracy = 11.47%
Epoch 236.0: Train Accuracy = 10.20%, Test Accuracy = 9.80%
Epoch 237: Train Accuracy = 11.47%, Test Accuracy = 10.93%
Epoch 237.5: Train Accuracy = 9.67%, Test Accuracy = 12.53%
Epoch 238.0: Train Accuracy = 10.33%, Test Accuracy = 9.93%
Epoch 239: Train Accuracy = 12.67%, Test Accuracy = 9.87%
Epoch 239.5: Train Accuracy = 10.20%, Test Accuracy = 13.20%
Epoch 240.0: Train Accuracy = 10.67%, Test Accuracy = 9.80%
Epoch 241: Train Accuracy = 13.33%, Test Accuracy = 10.20%
Epoch 241.5: Train Accuracy = 10.07%, Test Accuracy = 13.07%
Epoch 242.0: Train Accuracy = 10.27%, Test Accuracy = 10.00%
Epoch 243: Train Accuracy = 11.93%, Test Accuracy = 10.20%
Epoch 243.5: Train Accuracy = 10.47%, Test Accuracy = 12.07%
Epoch 244.0: Train Accuracy = 9.93%, Test Accuracy = 10.60%
Epoch 245: Train Accuracy = 12.27%, Test Accuracy = 10.47%
Epoch 245.5: Train Accuracy = 10.27%, Test Accuracy = 11.27%
Epoch 246.0: Train Accuracy = 10.00%, Test Accuracy = 10.20%
Epoch 247: Train Accuracy = 11.93%, Test Accuracy = 10.27%
Epoch 247.5: Train Accuracy = 10.33%, Test Accuracy = 12.20%
Epoch 248.0: Train Accuracy = 9.40%, Test Accuracy = 10.13%
